selector,preference_index,preference,selected_policy_id,selected_utility,selected_passed_strict,selected_near_strict,selected_strict_margin,selected_business_return,selected_cost_return,selected_mean_violation,selected_final_critical_compromised_hosts,selected_high_disruption_action_rate
strict_lexi,5,"[0.0, 0.5, 0.5]",stage1_pref_000_ckpt_096,-71.22286224365234,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,5,"[0.0, 0.5, 0.5]",stage1_pref_000_ckpt_191,-65.8659896850586,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
utility_argmax,6,"[0.0, 0.6, 0.4]",stage1_pref_000_ckpt_191,-72.84819030761719,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,6,"[0.0, 0.6, 0.4]",stage1_pref_000_ckpt_096,-80.45460510253906,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,6,"[0.0, 0.6, 0.4]",stage1_pref_000_ckpt_191,-72.84819030761719,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
utility_argmax,7,"[0.0, 0.7, 0.3]",stage1_pref_000_ckpt_191,-79.83038330078125,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,7,"[0.0, 0.7, 0.3]",stage1_pref_000_ckpt_096,-89.68634033203125,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,7,"[0.0, 0.7, 0.3]",stage1_pref_000_ckpt_191,-79.83038330078125,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
utility_argmax,8,"[0.0, 0.8, 0.2]",stage1_pref_000_ckpt_191,-86.81258392333984,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,8,"[0.0, 0.8, 0.2]",stage1_pref_000_ckpt_096,-98.91808319091797,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,8,"[0.0, 0.8, 0.2]",stage1_pref_000_ckpt_191,-86.81258392333984,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
utility_argmax,9,"[0.0, 0.9, 0.1]",stage1_pref_000_ckpt_191,-93.7947769165039,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,9,"[0.0, 0.9, 0.1]",stage1_pref_000_ckpt_096,-108.14981842041016,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,9,"[0.0, 0.9, 0.1]",stage1_pref_000_ckpt_191,-93.7947769165039,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
utility_argmax,10,"[0.0, 1.0, 0.0]",stage1_pref_000_ckpt_191,-100.7769775390625,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
strict_lexi,10,"[0.0, 1.0, 0.0]",stage1_pref_000_ckpt_096,-117.38156127929688,False,False,-5.656749725341797,-117.2723617553711,-25.572500228881836,6.156749725341797,0.725,0.93375
risk_adjusted_utility,10,"[0.0, 1.0, 0.0]",stage1_pref_000_ckpt_191,-100.7769775390625,False,False,-9.680063247680664,-106.2420654296875,-30.91400146484375,10.180063247680664,0.5,0.986
utility_argmax,11,"[0.1, 0.0, 0.9]",stage2_ext_006_obj_1,-65.54066467285156,False,False,-9.630937576293945,-111.21430969238281,-29.45949935913086,10.130937576293945,0.525,0.97475
